12115,2022,07,25,11,00,AAXX 25111 12115 42980 71806 10278 20096 30113 40126 57012 80006==
12115,2022,07,25,12,00,AAXX 25121 12115 12980 71705 10287 20099 30103 40116 58018 60001 80008 333 90760 91111==
12115,2022,07,25,13,00,AAXX 25131 12115 42980 61706 10297 20098 30093 40106 58025 80008 333 90710 91111==
12115,2022,07,25,14,00,AAXX 25141 12115 42/80 71705 10300 20100 30085 40098 57028 81046 333 90710 91111==
12115,2022,07,25,15,00,AAXX 25151 12115 42/80 71804 10298 20108 30079 40092 56024 81048 333 90730 91111==
12115,2022,07,25,16,00,AAXX 25161 12115 42/80 61604 10296 20112 30071 40084 57022 81038==
12115,2022,07,25,17,00,AAXX 25171 12115 42980 51504 10297 20112 30058 40071 58027 80008 333 90710 91110==
12115,2022,07,25,18,00,AAXX 25181 12115 12980 71604 10281 20108 30055 40068 56024 60002 80006 333 10302 20199 91111 91207 93000=
12115,2022,07,25,19,00,AAXX 25191 12115 42/80 71505 10271 20107 30050 40063 56021 81038==
12115,2022,07,25,20,00,AAXX 25201 12115 42/80 71605 10265 20110 30048 40061 57010 82038 333 90710 91110==
12115,2022,07,25,21,00,AAXX 25211 12115 47/70 /2304 10250 20132 30062 40075 53007 781// 333 90730 91110==
12115,2022,07,25,22,00,AAXX 25221 12115 47/70 /2302 10216 20161 30049 40062 58001 781//==
12115,2022,07,25,23,00,AAXX 25231 12115 45/70 /1803 10208 20162 30045 40059 58003==
12115,2022,07,26,00,00,AAXX 26001 12115 17/70 /1903 10207 20163 30043 40057 56019 69931 721// 333 90760 91110==
12115,2022,07,26,01,00,AAXX 26011 12115 45/70 /2403 10208 20174 30051 40065 53002==
12115,2022,07,26,02,00,AAXX 26021 12115 47/64 /2905 10195 20171 30058 40072 53013 761//==
12115,2022,07,26,03,00,AAXX 26031 12115 47/66 /2804 10183 20166 30058 40072 51015 761//==
12115,2022,07,26,04,00,AAXX 26041 12115 47/58 /2403 10176 20163 30062 40076 51011 782//==
12115,2022,07,26,05,00,AAXX 26051 12115 42380 72404 10182 20170 30063 40077 53005 879//==
12115,2022,07,26,06,00,AAXX 26061 12115 12482 62605 10188 20166 30065 40079 52007 60032 85902 333 10281 20176 31017 55132 70033 90760 91111==
12115,2022,07,26,07,00,AAXX 26071 12115 42482 72405 10190 20164 30069 40083 53007 86901 333 90710 91111==
